user_id,item_ids,mask,item_titles,replaced_item_titles,timestamp
6223,"[3046, 7486, 3838, 1857, 1221, 4192, 3781, 603, 6400, 1563, 6959]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Melissa &amp; Doug Deluxe Ice Cream Parlor Set', 'BLUE Radio Control Flying Bird', 'Play-Doh Coco Nutty Monkey Playset', 'Hape - Your Body - Boy 5-Layer Wooden Puzzle', 'Educational Insights Geosafari Talking Microscope', 'Fisher-Price TRIO Building Set with storage', 'LEGO SpongeBob SquarePants Krusty Krab Adventures', 'Crayola Ultimate Art Supply Case-Colors May Vary', 'Educational Insights The Sneaky, Snacky Squirrel Game', 'Kid Galaxy Morphibians Gator Radio Control Vehicle', 'Tell Tale']",['PlanToys Animal Domino'],1317168000
5804,"[3678, 6461, 5441, 2880, 2196, 2890, 7230, 9237, 1651, 9275, 2293]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","['Maxim Kitchen Center', 'HABA My Very First Games - First Orchard', 'Melissa &amp; Doug Animal Pattern Blocks Set', 'The Nativity Play Set', 'Gamewright Little Hands Playing Card Holder', 'Moluk Bilibo Red', 'Smart Car', ""Noah's Ark Magnetic Travel Game"", 'Gonge Riverstones', 'King Pig with Angry Birds Magic. Works with iPad', 'Small World Toys Swe 15-Pieces Sand Toy Set Asst']","['Day And Night', 'HABA Catch Me Mini Game To Go']",1366934400
1299,"[3014, 4454, 727, 979, 670, 7391, 3279, 2141, 2801, 5658, 3243]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['Bulls Eye Baseball', 'Fisher-Price Mickey Hot Dog Dancer', 'Melissa &amp; Doug Wooden Sandwich-Making Set', 'Matchbox Car Wash Adventure Set', 'Totally Gross The Game', 'Battleship', 'Melissa &amp; Doug Magnetic Hide and Seek Board', 'Melissa &amp; Doug Deluxe Wooden Vehicles Maze Puzzle', 'Desktop Chip Shotz Golf', 'Monopoly Nintendo', 'Creativity For Kids Boys Creativity for Kids Make Your Own Shrinky Dinks Activity']",['Hide N Squeak Eggs'],1291334400
11769,"[9284, 9009, 3126, 9768, 5818, 4300, 3111, 6231, 6232, 8200, 9177]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Playskool Sesame Street Steps to School Ernie's Alphabet Notepad"", 'Disney Princess Brave - Merida with Bear Brothers', 'Melissa &amp; Doug Easel Pad Bundle 50 Sheets 2-Pack', 'The Elf on the Shelf - Girl Elf Edition with North Pole Blue Eyed Girl Elf and Girl-character themed Storybook with Snowflake Skirt', 'Ty Beanie Boos - Safari the Giraffe 6&quot;', 'Small World', 'Apples to Apples Party Box - The Game of Crazy Combinations (Family Edition)', 'My First Disney Princess Toddler Doll - Belle', 'Disney Princess Toddler Doll - Cinderella', 'My Little Pony Wedding Flower Fillies Set', 'Candy Land Disney Princess Edition']",[],1389657600
4601,"[1135, 510, 796, 7369, 785, 731, 756, 776, 2113, 660, 406]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['Little Mommy Shopping Cart', 'Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner', ""Fisher-Price Peek-a-Blocks Tumblin' Sounds Giraffe"", 'LEGO Kingdoms Blacksmith Attack 6918', 'The Wiggles Sing and Dance Guitar', 'Play-Doh Big Barrel Playset', 'Hasbro Elefun', 'Iplay My First Baby Doll Set', 'Melissa &amp; Doug Wooden Shape Sorting Clock', 'Melissa &amp; Doug Pizza Party', 'Melissa &amp; Doug Storage Case -  Painted Wood']",['Little Tikes Crocodile Piano'],1128297600
7747,"[1164, 4846, 4947, 8685, 3456, 819, 920]","[0, 1, 0, 0, 0, 0, 0]","['HABA Half Dozen Eggs Wooden Play Toy', 'Fast Lane Speedy Racer Slot Car Track Set', 'Hot Wheels 5 Car Gift Pack (Styles May Vary)', 'Hot Wheels Mega Loop Mayhem Trackset', 'Kidkraft Retro Kitchen and Refrigerator in Pink', 'Melissa &amp; Doug Birthday Party Cake', 'Melissa &amp; Doug Food Groups']",['Melissa &amp; Doug Playtime Veggies'],1361577600
5503,"[5959, 518, 4538, 3201, 9557]","[0, 0, 0, 0, 0]","['KidKraft Bucket Top Mountain Train Set', 'Intex Swim Center Family Pool (Colors and Styles May Vary)', 'Flitter Fairies Eva Lake Fairy Magical Flying Toy', 'Rhode Island Novelty Pirate Treasure Chest', 'Spot It! Alphabet']",[],1391385600
2228,"[228, 10333, 10569, 10709, 10852, 197, 9376, 10500, 10781, 7434, 467]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['POOF-Slinky 114LBL Ideal Frontier Logs Classic All Wood Construction Set, 114-Pieces', 'Fisher-Price Octonauts Shellington and The Swell Shark Playset', 'Jake and the Never Land Pirates Pirate Rock Microphone', 'Fisher-Price Little People Disney Klip Klop Ariel', 'Fisher-Price Little People Disney Princess Ariel and Flounder Playset', 'TIN DRUM', 'Nickelodeon Plush Bubble Guppies Gil', 'Fisher-Price Mike the Knight: Glendragon Castle Playset', 'Doc McStuffins Talking Check Up Set', 'LeapFrog Digital  Download Card (works with all LeapPad Tablets, LeapsterGS and LeapReader)', 'Crayola Tub of Fun']",['FurReal Friends Trixie the Skateboarding Pup Pet'],1391472000
17260,"[5525, 7043, 6367, 6913, 11687]","[0, 1, 0, 0, 1]","['New Large Blinking 3-Sided Traffic Light Signal Lamp', 'Melissa &amp; Doug Flatbed Tow Truck', 'Syma S107 RC Helicopter Landing Gear', 'JXD 4 Ch Indoor Infrared RC Gyroscope Helicopter &quot;Drift King&quot; - Colors May Vary', 'Robot Turtles Game']","['Helizone RC Firebird Mini Remote Control Helicopter- Black', 'Genuine 2012 Rare BLACK COLOR Syma S107G 3CH Gyro RC Helicopter With Bonus Spare Parts &amp; AC Charger - Value of $15 -']",1354665600
9939,"[1285, 2971, 4679, 5331, 8637]","[0, 0, 0, 0, 1]","['Accoutrements Sarcastic Ball', 'The Settlers of Catan 5 and 6 Player Extension', 'Polygonzo-Geo Twister Assorted styles', 'BePuzzled Hanayama Cast Metal Brainteaser Puzzles - Hanayama Vortex Puzzle (Level 5)', 'Barbie Singing Star Microphone - Pink Rocks']",['Hog Wild Bass Popper Foam Battle Toy'],1357948800
1974,"[177, 1079, 9996, 10395, 10620]","[0, 1, 0, 0, 0]","['Candy Land - The Kingdom of Sweets Board Game', 'VTech - Play &amp; Learn Fun Fair', 'Disney Mickey Mouse Clubhouse Figurine Deluxe Figure Set', 'Disney Mickey Mouse: Fly N Slide Clubhouse', ""Mickey's Clubhouse Surprise Slides Board Game""]",['Melissa &amp; Doug Deluxe Vehicles in a Box Jigsaw Puzzles'],1389484800
5214,"[5196, 479, 1346, 3937, 5201]","[0, 0, 0, 0, 0]","['Little Mommy Play All Day Baby', 'Melissa &amp; Doug Magnetic Wooden Dinosaurs in a Box', 'Melissa &amp; Doug Wooden Family Doll Set', 'Melissa &amp; Doug Fold &amp; Go Mini Dollhouse', 'Melissa &amp; Doug Cargo Carrier']",[],1325289600
9912,"[4463, 3668, 4402, 5577, 6597]","[1, 0, 0, 0, 0]","[""Flickin' Chicken"", 'FOAM WWII ASSORTED GLIDERS (BOX of 12 different planes 48 in total)', 'Glider Planes - 12 per unit', 'Foam Glider Assortment (Pack of 72)', 'Kids Balloon Helicopter(1 Dozen)']",['Jetfire Twin Pack'],1373500800
10941,"[6940, 1598, 2410, 2639, 7042, 5432, 7255]","[0, 0, 0, 0, 0, 0, 0]","['Fisher-Price Imaginext DC Super Friends Batcave (Frustration-Free Packaging)', 'ALEX&reg; Toys - Bathtime Fun Tub Island - Racing Around 809R', 'Melissa &amp; Doug Deluxe Wooden 48-Piece Jigsaw Puzzle - Pirates', 'ALEX&reg; Toys - Bathtime Fun Pirates Of The Tub 813', 'Melissa &amp; Doug Habitats Reusable Sticker Pad', 'Melissa &amp; Doug Big Button Number Fun', 'Toy Story Buzz Lightyear Spaceship Command Center']",[],1357689600
1421,"[8850, 1957, 4184, 8410, 9859, 8313, 7169, 10275, 10972, 11364, 10571]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[""Chuggington StackTrack Wilson's Wild Ride"", ""WOW Harry Copter's Animal Rescue - Holiday &amp; Adventure (5 Piece Set)"", ""WOW Mix 'n' Fix Mike - Construction (3 Piece Set)"", 'Thomas &amp; Friends Snowy Day 35-Piece Puzzle in a Round Tin', 'Hot Wheels Spinshotz Hyperspeed Showdown Playset', 'Disney Princess Fairytale MagiClip Cinderella Fashion Bag', 'Star Wars Darth Vader Helmet', ""Educational Insights Even Steven'S Odd"", 'What Would You Do For A Klondike Bar? The Original Game', 'Morphology - The Hilarious Guessing Board Game', 'Fisher-Price Little People Apptivity Barnyard']","['The Greatest Day Ever Game', ""K'NEX Angry Birds Christmas Advent Calendar - Amazon Exclusive""]",1388361600
1220,"[9844, 10465, 10230, 10931, 9922, 11195, 409, 5060, 10538, 10574, 10537]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Barbie Fashion Design Plates Doll', ""TOMY Pic n' Pop Ball Blaster Baby Toy"", 'Ravensburger Aquarelle Beach Paradise', 'Orbeez - Luxury Spa', 'Teamson Kids Pirate Boat Wooden Play House/Play Set with Figurines', 'Magic Jinn Game', 'Loaded Questions', 'Clue The Classic Edition', 'Green Toys Shape Sorter Baby Toy', 'Fisher-Price Laugh &amp; Learn Creation Center Case for iPad', 'Green Toys Ferry Boat with Mini Cars Bathtub Toy, Blue/White']","[""Educational Insights Nancy B'S Science Club Moonscope And Sky Gazers Activity Journal""]",1383264000
855,"[2696, 2980, 3257, 3265, 1791, 1792, 7266, 3102, 10476, 10477, 8259]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Diggity Dog', 'Games: Marbles: Classic Marbles', 'Melissa &amp; Doug Dinosaur Dawn Floor Puzzle', 'Melissa &amp; Doug Safari Social Floor Puzzle', 'Magna-Tiles&reg; Clear Colors 32 Piece Set', 'Magna-Tiles&reg; Clear Colors 100 Piece Set', 'Connect 4 Launchers', 'Accoutrements Yodelling Pickle', 'LEGO Hedgehog Hideaway Playset', 'LEGO Bunny Hutch Playset', ""Fisher-Price Disney's Jake and The Never Land Pirates - Jake's Talking Spyglass""]",[],1372723200
17565,"[7336, 7029, 6017, 8068, 637, 8307, 6742, 7546]","[1, 0, 0, 0, 1, 1, 0, 0]","['ThunderCats Lion-O 8&quot; Collector Figure Classic', 'Double Horse 9053 26 Inches 3.5 Channel Outdoor Metal Gyro RC Helicopter ---NEW!', 'Crayola Color Twister', ""LEGO Friends Mia's Puppy House 3934"", 'Learning Resources Pretend and Play Supermarket Set', 'Barbie Fashionista Ultimate Closet', '3.7V Li-po Battery for SYMA S107 Original Factory Replacement Part S107G-19', 'Upgraded Syma S107G S107G-19 200mah Battery 3.7v Lithium Polymer RC Helicopter Replacement Spare Part']","['JXD 4 Ch Indoor Infrared RC Gyroscope Helicopter &quot;Drift King&quot; - Colors May Vary', 'Syma S107G 3 Channel RC Radio Remote Control Helicopter with Gyro - Green', 'SkyWolf Military Helicopter Medium Size RC 3CH Gyro Heli 338 (Color may vary)']",1330300800
1140,"[4534, 9234, 112, 7895, 8123, 9316, 9874, 3954, 10188, 10403, 10631]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Dominion Intrigue', 'Flash Point Fire Rescue 2nd Edition', 'Android Netrunner: The Card Game', 'Mage Knight Board Game', 'Kingdom Builder', 'Smash Up Game', 'King of Tokyo Power Up Expansion Game', 'For Sale Card Game', 'AEG Love Letter', 'Forbidden Desert Board Game', 'Smash Up Awesome Level 9000 Board Game']",[],1386288000
6386,"[838, 748, 5108, 617, 7429, 7643, 9964, 3807]","[0, 0, 0, 0, 0, 0, 0, 0]","['Little Touch LeapPad', 'Fisher-Price Infant to Toddler Swing', ""Little Tikes 2-in-1 Snug 'n Secure Swing Blue"", 'Sequence for Kids', 'LeapFrog LeapPad1 Explorer Learning Tablet, green', 'Just Think Toys 21 Piece Ball Run Set in Reusable Storage Bag', 'Furby (Orange/Blue)', 'Chutes and Ladders Super Hero Squad']",[],1368057600
3462,"[7429, 7434, 5281, 10220, 301, 8865, 10953]","[0, 0, 0, 1, 0, 0, 0]","['LeapFrog LeapPad1 Explorer Learning Tablet, green', 'LeapFrog Digital  Download Card (works with all LeapPad Tablets, LeapsterGS and LeapReader)', 'Fisher-Price Disney/Pixar Toy Story 3 Big Talking Chatter Telephone', 'Marvel Universe Archangel Figure 6 Inches', 'Classic Etch A Sketch Magic Screen', 'Dinosaur Train InterAction Arnie Argentinosaurus', 'Disney/Pixar Cars Micro Drifters Trackset']",['Melissa &amp; Doug Sunny Patch Tootle Turtle Mower'],1379548800
974,"[801, 7737, 10163, 77, 7167, 6137, 3756, 4558, 11429, 7257, 9874]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['Carcassonne: Traders', 'Risk Legacy', 'Ticket to Ride Map Collection Board Game: The Heart of Africa, Volume #3', 'Battlestar Galactica', 'Cards Against Humanity', 'Scabs and Guts Board Game', 'Power Grid China &amp; Korea Expansion', 'Castle Panic', 'Official Settlers of Catan Board - Plastic 5-6/3-4 Player', 'King of Tokyo', 'King of Tokyo Power Up Expansion Game']",['Fantasy Flight Games Star Wars X-Wing: Millennium Falcon Expansion Pack'],1385596800
10222,"[1359, 8488, 5676, 4659, 6446]","[0, 0, 0, 0, 0]","['Aurora Plush 10&quot; Montgomery Puppet', 'Educational Insights Puppets On A Stick (Box Of 3)', 'Monkey Figures 25 Tiny Plastic Monkey Figures Party Favors', 'Rhode Island Novelties Mens Plastic Farm Animals', 'Toysmith Liquid Motion Bubbler, Assorted Colors']",[],1385856000
4450,"[388, 3388, 6617, 1792, 2209, 5120, 5491, 5527, 5982, 6422, 6809]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Kid Galaxy My 1St Rc Go Go School Bus', ""Fisher-Price Disney Let's Get to Work Manny"", 'Cars 2 Siddeley the Spy Jet Transporter', 'Magna-Tiles&reg; Clear Colors 100 Piece Set', 'Ravensburger Chuck-It Chicken Game', 'ThinkFun Zingo To Go', 'Moon Dough - Pizza Shop', ""POOF-Slinky 36300 Ideal Sharky's Diner Game"", 'Hairy Tangle Junior', 'Transformers Rescue Bots Playskool Heroes Bumblebee Figure', 'Color My Bath H2O La La Color Changing Bath Tablets, 300-Piece']",[],1358121600
10745,"[1746, 1554, 10454, 5140, 8716]","[0, 0, 0, 0, 0]","['Safari Ltd Green Dragon', 'Zig Zag Drops Liquid Motion Desk Toy - Includes 1 Individual Item (Colors May Vary)', 'Papo Carnotaurus Figure', 'Papo Velociraptor', 'Papo Green Baby T-Rex Toy Figure']",[],1375315200
1728,"[335, 208, 334, 337, 706, 341, 419, 705, 1048, 531, 375]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Thomas And Friends Wooden Railway - Percy The Small Engine', 'Thomas and Friends Train Play Set - Thomas Big Loader', 'Thomas and Friends Wooden Railway - Gordon the Big Express Engine', 'Thomas &amp; Friends Wooden Railway - Mavis', 'Thomas And Friends Wooden Railway - Salty', 'Thomas &amp; Friends Wooden Railway - Water Tower', 'Thomas And Friends Wooden Railway - Diesel 10', 'Thomas And Friends Wooden Railway - Harvey', 'Hot Wheels Slimecano Playset', 'LeapFrog Discovery Ball', 'Ker Plunk Game']",[],1105228800
10287,"[9126, 10303, 9373, 7819, 7820, 7841, 1380, 8649, 11473, 10922, 11115]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LeapFrog Letter Factory Phonics', 'Playskool Heroes Transformers Rescue Bots Beam Box Game System', 'WorldPrideInc Moustache Mustache Earrings, Set of 2pcs', 'Savvi Tattoo Mania Tattoos Kit - 200 Pieces', 'Savvi Glitter4Girls Tattoos Kit - 200 Pieces', 'XiaXia Pets Hermit Crab Playset Copacabana', ""ThinkFun What's Gnu"", 'Retro Peacock NecklacePendant Jewelry Vintage Style With a Cute Gift Bag', 'Magical Colorful Loom Kit, Includes Loom, Hook, Bands, Clips &amp; Charms', 'Crayola Marker Maker', 'Transformers Playskool Heroes Rescue Bots Beam Box Heatwave The Fire-Bot Game Pack']",[],1386633600
10366,"[1407, 5183, 7799, 2451, 2996, 4579, 4723, 4724, 4728, 5404, 5405]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEGO City Police Motorcycle 7235', '12 Pk. Whoopee Cushions - Humorous Gifts', 'Lego Minifigures Series 5 - Graduate', 'LEGO City Off Road Fire Rescue (7942)', 'LEGO City Police Helicopter 7741', 'LEGO Passenger Plane 3181', 'LEGO City Small Car (3177)', 'LEGO City Seaplane (3178)', 'LEGO City Fire Station (7208)', 'LEGO City Train Station 7937', 'LEGO City Passenger Train 7938']",['LEGO Creator 5761 Mini Digger'],1325289600
17632,"[8654, 2136, 9318, 9847, 9781, 9854, 10782, 10799, 8691, 10253, 10385]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['Fisher-Price Loving Family Dream Dollhouse with Caucasian Family', 'Melissa &amp; Doug Farm Maze Wooden Puzzle', 'Angry Birds King Pig Castle - Amazon Exclusive', 'Barbie in the Pink Shoes Transforming Ballerina Kristyn Doll', 'Mega Bloks Barbie Beach House', 'Disney Princess Color Change Brush Rapunzel Doll', 'Barbie Fairytale Royal Doll Giftset, 3-Pack', 'Barbie Collector 2013 Holiday Doll', 'Doll Hangers, Set of 20 Pink Plastic Hangers, Fits 11.5 Inch Barbie Dolls Clothes', 'KRE-O CityVille Invasion Police Station Zombie Defense Set (A3250)', 'Learning Resources New Sprouts Picnic Set']","['Indigo Family Game', 'Little Mommy Laugh and Love Baby Doll']",1383696000
1429,"[7414, 6656, 2573, 3369, 7378, 7075, 7140, 7187, 5649, 7680, 6263]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Crayola Glow Book', 'Kid Galaxy Ratchet Racer Drag Strip', 'Yomega Lightbeam (Colors May Vary)', 'Transformers Rescue Bots Playskool Heroes Fire Station Prime', 'LEGO 2011 City Advent Calendar 7553', 'KRE-O Transformers - OPTIMUS WITH TWIN CYCLES', 'Max Force Shadow Hawk', 'Nerf Vortex PRAXIS Blaster', ""Dr. Who the Eleventh Doctor's Sonic Screwdriver and Flashlight"", 'William Mark Air Swimmer Flying Shark', 'Lego City Space Shuttle 3367']",[],1329350400
7262,"[7480, 3831, 2863, 1920, 4991, 1696, 4906, 753, 5074, 6550, 3349]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Playskool Super Hero Adventure Crime Fighter Headquarter With Spider-Man Green Goblin', 'Time Out Pad - Blue', 'Uncle Milton - Rainbow In My Room', 'Fisher-Price Go Baby Go! Bounce &amp; Spin Zebra', 'Aurora Plush 12&quot; Flopsie Toto', 'Playskool Busy Gears', 'Lifetime Double-Shot Arcade Basketball System', 'Swimways Baby Spring Float by Swimways', 'Waboba Extreme Balls', 'Intex Aquatic Dive Balls 3 Count', 'Fisher-Price Imaginext DC Super Friends Batcave']",[],1357689600
11026,"[5724, 1620, 7369, 7252, 8378, 7528, 9435, 7010, 8930, 8932, 8927]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['Erector Multi Model 10 Model Set - 190 Pieces', 'Erector Multi Model Construction Set', 'LEGO Kingdoms Blacksmith Attack 6918', 'Hot Wheels Sky Jump Track Set', 'LEGO Kingdoms Joust 10223', 'Erector - Multi Model Construction Set (230pc)', 'Gund Sesame Street Everyday Feel Better Elmo 14&quot; Toy', 'LEGO Creator Cool Cruiser 5767', 'LEGO The Lord of the Rings Hobbit Urak-Hai Army (9471)', ""LEGO The Lord of the Rings 9474 The Battle of Helm's Deep"", 'LEGO Monster Fighters Vampyre Castle 9468']",['4CH 2.4GHz Mini Radio Single Propeller RC Helicopter Gyro V911 RTF White&amp;Blue'],1347235200
2725,"[546, 2382, 4266, 4391, 4625, 4501, 6384, 8867, 9448, 6182, 3491]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Chicco Music 'N Play Table"", 'Intex  117-by-76-by-53-Inch Rainbow Ring Pool Play Center', 'Radio Flyer Ultmate Classic Wagon', 'My Pillow Pets Miss Lady Bug 18&quot;', 'Fisher-Price Laugh &amp; Learn Learning Camera', 'Yo Gabba Gabba Bath Squirters', 'Yo Gabba Gabba - Playsets - Yo Gabba Gabba Music Box', 'Gazillion Bubble Cannon / Gazillion Bubble Blizzard', 'Mini Lalaloopsy Silly Fun House Playset with Misty Mysterious', 'KidKraft&nbsp;Majestic Mansion Dollhouse with Furniture', 'Fisher Price Exclusive Medical Kit Pink']",[],1387238400
104,"[7812, 10994, 8768, 10921, 10928, 10929, 10192, 10457, 1131, 10914, 10918]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['The Original DoodleArt Flowers Coloring Poster', 'VTech InnoTab 3S The Wi-Fi Learning Tablet, Blue', 'Ravensburger Aquarelle World Cities Arts and Crafts Kit', 'Crayola Create 2 Destroy Dino Destruction Stomping Mall', 'Crayola Dome Light Designer', 'Crayola See Thru Light Designer (74-7051)', 'Crayola Color Wonder Disney Princess Glitter Paper and Markers', 'SmartLab Toys Demolition Lab Triple Blast Warehouse', 'Power Wheels Ford F-150', 'Crayola Jewelry Boutique Neon', 'Crayola Bead Studio']",['Be Amazing Toys Outrageous Science Experiment Kits'],1384819200
14067,"[10586, 9394, 10740, 10773, 10585, 10760, 5205, 3523, 9847, 3446, 5967]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['Disney Teen Beach Movie Singing McKenzie Fashion Doll', 'Monster High Travel Scaris Jinafire Long Doll', 'Barbie Life in the Dreamhouse Midge Doll', 'Barbie Life in the Dreamhouse Raquelle Doll', 'Disney Teen Beach Movie McKenzie Fashion Doll', 'Barbie Mariposa and The Fairy Princess Catania Doll', 'Disney Tangled Featuring Rapunzel Fashion Doll (Styles may vary)', ""Don't Let The Pigeon Drive the Bus - Plush Stuffed Animals (with Voice)"", 'Barbie in the Pink Shoes Transforming Ballerina Kristyn Doll', 'Disney Princess The Little Mermaid Prince Eric Doll', 'Disney Princess Exclusive 12&quot; Doll - Pocahontas']",['Disney Store Exclusive 11&quot; Classic Doll Brave Princess Merida'],1380499200
5897,"[8683, 3323, 3955, 3324, 6649, 3230, 5016, 6647, 3298, 8265, 1185]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Safari Ltd Mythical Realms Hydra', 'Safari Ltd Mythical Realms Phoenix', 'Safari Ltd Mythical Realms Chimera', 'Safari Ltd Sea Dragon', 'Safari Ltd  Mythical Realms Medusa', 'Safari Ltd Mythical Realms Pegasus', 'Safari Ltd Forest Dragon', 'Safari Ltd Ice Dragon', 'Papo King', 'Safari Ltd Cloud Dragon', ""Schleich Knight's Castle""]",[],1369353600
8750,"[3161, 7864, 8530, 9580, 9815, 10491, 10497, 10539, 3635, 11254, 11255]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['Battat Cement Truck', 'Jungle Speed', 'Thinkfun Roll and Play Board Game', 'Green Toys Airplane, Red', 'Melissa &amp; Doug Water Wow Coloring Book - Vehicles', 'VTech Go! Go! Smart Wheels Garage', 'VTech Go! Go! Smart Wheels- 2-in-1 Race Track', 'Green Toys Tractor Vehicle, Orange', 'Orb Factory Sticky Mosaics: Dinosaurs', 'VTech Go! Go! Smart Wheels- Construction Playset', 'VTech Go! Go! Smart Wheels - Train Station Playset']",['VTech Go! Go! Smart Wheels- Deluxe Track Set'],1388793600
802,"[4918, 8418, 3939, 7263, 7569, 2316, 8615, 8156, 8037, 3217, 5536]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['B. Pop-Arty Beads', 'Learning Resources Farmers Market Color Sorting Set', 'Little Tikes Princess  Cozy Coupe - 30th Anniversary', 'Lucky Ducks Sesame Street Edition', ""Little Tikes Roll 'n Pop Vac"", 'Melissa &amp; Doug Classic Wooden Tic-Tac-Toe Game Board', 'B. Carousel Bells', 'Little Tikes 4-in-1 Baby Born Nursery', ""Fisher-Price Laugh and Learn Singin' Scoops"", 'Fisher-Price Fun 2 Imagine Cash Register', 'Fisher Price Classic Change a Tune Piano']","[""Fisher-Price Little People Racin' Ramps Garage""]",1355616000
11257,"[5872, 7002, 6227, 5412, 7655, 8096, 1688, 7456, 9072, 3763, 3357]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['Crayola Color Wonder Sound Studio', 'Strawberry Shortcake Berry Bitty Market Playset', 'Tonka Ricochet R/C Rampage Flip', 'Littlest Pet Shop LPSO Harmony the Dancing Dog', 'Campfire Kids Campfire', 'Vortex Lumitron', 'Ravensburger Runway Fashions', 'Picnic 500 Piece Square Puzzle', 'Crayola Marker Airbrush Set, (04-8727)', 'Eeboo Tell Me a Story: Mystery in the Forest', 'Repeat Pete - Can you Do What Pete Does Without Missing a Beat']","[""K'NEX Nintendo Mario Kart Wii Mario and Diddy Kong Fire Challenge Building Set""]",1358208000
8269,"[4572, 6608, 1404, 8464, 8826, 1554, 6862, 1966, 1773, 4460, 9939]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Imaginarium Letters &amp; Numbers - 72 Pieces', 'TACTILE TIGER HAND FIDGET --NUMBER ONE SELLING FIDGET WE HAVE', 'Gymnic / Hop-55 22&quot; Hop Ball, Red', 'Diamond Select Toys Marvel Select: Avengers Movie Hulk Action Figure', 'Fisher-Price Master Moves Mickey (M3)', 'Zig Zag Drops Liquid Motion Desk Toy - Includes 1 Individual Item (Colors May Vary)', 'VTech - Kidizoom Digital Camera', 'Crayola 10ct Classic Broad Line Markers', 'Doinkit&uml; Darts', 'Playskool Explore `N` Grow Busy Ball Popper', 'Nerf N-Strike Elite Triad EX-3 Blaster']",[],1388016000
15619,"[9282, 8707, 2057, 9602, 7722, 10624, 10257, 10958, 1759, 10373, 10133]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]","[""Playskool Poppin' Park Learn 'N Pop Lion Toy"", 'Green Toys 16 Piece Salad Set', 'Bruder CATERPILLAR Skid Steer Loader', 'Fisher-Price Storybook Reader for iPhone &amp; iPod Touch Devices', 'Crunch a Color: The Healthy Eating Game for Kids', 'Maisto Rock Crawler Extreme Remote Controlled Vehicle, Colors May Vary', 'Playskool Sesame Street Elmo Junction Train Set', 'Matchbox Big Boots Yeti Catcher Truck Vehicle', 'Playing Card Holders', 'Educational Insights Geosafari Jr. Kidnoculars', 'Ravensburger Outdoor Mandala-Designer Flowers and Butterflies Kit']","['Green Toys Seaplane, Yellow', 'Little Tikes Big Adventures Action Fliers', 'LeapFrog Touch Magic Ocean Music School']",1384992000
2506,"[7124, 9312, 866, 223, 1145, 3837]","[1, 1, 0, 0, 0, 0]","['Angry Birds Plush 5-Inch King Pig with Sound', 'Bratzillaz Fashion Pack - Romantic Spell', 'Magic Mic (Sold Individually)', 'See-Me Connecting 6ft Tunnel', 'Remo Kids Percussion, Floor Tom, 10 Diameter with Mallet, Rain Forest Fabric', 'One Touch Play Tent']","['Jellycat Bashful Monkey, Medium - 12&quot;', 'Jellycat Bashful Beige Bunny, Medium - 12&quot;']",1357430400
